review_id,product_id,review_rating,review_title,review_body,ft_type_100,tokens,gpt,llama,ft_gpt_100,ft_llama_100,ft_bert_adam_100,ft_bert_adamw_100,ft_bert_sgd_100,ft_roberta_adam_100,ft_roberta_adamw_100,ft_roberta_sgd_100,ft_type_50,ft_gpt_50,ft_llama_50,ft_bert_adam_50,ft_bert_adamw_50,ft_bert_sgd_50,ft_roberta_adam_50,ft_roberta_adamw_50,ft_roberta_sgd_50
9970,591,2,loses connection after a few months of use,i used this as a connection between my phone and car radio to play pandora etc after a few months of sporadic usage not every day it began to lose connection and causes pandora to pause anytime i try to put the phone down in my humble opinion the cable itself is not fixed securely enough to the plugs so after light usage it began to have issues it worked great while it worked i just ordered new cables that have the old school molded plugs where the cable is bonded permanently to the plugs so maybe those will be more durable,test,113,3,2,2,2,2,2,5,2,3,5,test,2,2,2,1,2,2,2,2
9991,592,1,defective caused signalinput dropouts and monitor sleep returned,picked up the new samsung 32 g5 the other day and needed a displayport to displayport 6 cable so decided to give the amazonbasics brand a try had been successful with some prior cables of theirs this one though when hooked up produced sporadic inputsignal disconnects and would eventually put the monitor into sleep until it was power cycled i tried the cord and monitor with multiple video cards to try to narrow down the issue and hoped it wasnt the monitoreventually i found one of my hdmi cables worked from gpu to monitor so figured it wasnt the monitor i bought a new displayport cable from ivanky which has been working perfectly probably a one off dud but i cant recommend it j4,test,156,1,1,1,1,1,1,5,1,1,5,test,1,1,2,1,2,2,2,2
10017,592,5,great value,good value in a dp cable works nicely for my 3rd monitor,test,16,4,4,5,5,5,5,5,5,5,5,test,5,4,5,5,2,5,5,2
10022,593,1,purchased 2 1st doesnt work not even sure i want to try the 2nd one,purchased due to laptop only having 2 usb 30 and 1 usbc to make it so a hub wasnt needed for 2 additional monitors plugged it in tried multiple cords and monitors and it didnt work when you have limited amount of time to get things setup this is definitely not something to consider spent over 30 minutes trying to figure out why it wont actually work before giving up do not even bother attempting if youre a business with this returning for money back already bought a usb hub so another usb to vga adapter it is,test,127,1,1,1,1,1,1,5,1,1,5,test,1,1,1,1,2,1,1,2
10045,594,4,they work fine,while the 18 mini plug has largely become the standard for analog connections in portable audio gear there are still occasions when you need to convert between 18 and 14 case in point the other day i wanted to connect the audio output of my ipad 18 into the aux input of my roland cube 30 guitar amp 14 what to do i didnt have a 18 to 14 stereo cable one of these would have allowed me to adapt a 18 cablethese plugs arent exactly audiophile quality finish is a bit rough and they have the thinnest gold plating ive ever seen not that it makes a difference in sound but they do work and with 5 in your kit you should manage to hang on to one or two for many years or at least until the next audio interconnect format comes along,test,166,5,3,4,4,4,4,5,3,4,5,test,4,3,4,4,2,4,4,2
10050,595,1,it isnt very sturdy,it doesnt hold tablet in place it falls over not sturdy,test,15,2,2,1,1,2,2,5,2,3,5,test,1,2,2,1,2,2,2,2
10064,595,3,it works,it tips over pretty easily but it works and didnt cost a lot,test,15,4,3,4,3,4,4,5,4,3,5,test,4,3,3,3,2,4,4,2
10067,595,3,its mostly good except when you want to charge your tablet,ive had this holder for 2 months and finally got to the point i needed to plug in my tablet to charge it on the stand whoops the tablet doesnt quite fit the charging cable and so the tablet rests on that and wobblesif you dont have to charge the ipad while its on the stand its decent theres rubber underneath to keep the stand and device from slipping around as you use it the grooves for the device hold an ipad in a case as long as its a thin case if you have a bulky protective case for your tablet it might not sit as wellknowing that i cant charge at the same time and have a stable device i probably wouldnt purchase it again but its alright for what ive used it for so ymmv,test,160,4,4,3,3,3,3,5,3,3,5,test,3,4,3,3,2,4,3,2
10079,596,2,one worked one broken50 failure rate out of the box,need quality control,test,14,2,1,2,1,1,2,5,2,3,5,test,2,1,1,1,2,2,1,2
10120,597,5,great for our smoke detectors,just keep recharging every few months they work great,test,15,5,5,5,5,5,5,5,5,5,5,test,5,5,5,5,2,5,5,2
10147,598,4,nice long displayport cable limited to 60hz4k,other reviews are complaining this displayport cable wont do high speed refresh rates for gamer monitors i dont have one so cannot comment on thatbut what it does do perfectly is 4k 60hz to my new monitor i have not tried a higher refresh rate i doubt the monitor can do it anyway its not a gamer monitorpros nice long cable works fine for 4k60 which is what i wantedcons maybe a little too long 6 too short 10 too long why dont they make 8 ft cables also the connector doesnt have the clickrelease button that every other displayport cable ive ever seen has make sure its seated properly 100 because there is no clicklocking mechanism,test,148,4,4,4,4,4,4,5,4,4,5,test,4,4,2,3,2,3,3,2
10178,599,5,just as good a top brand name,good cable nothing wrong with saving you should buy this,test,17,5,5,5,5,5,5,5,4,4,5,test,5,5,5,5,2,4,5,2
10207,600,4,i like the product,its the right fit for my phone,test,11,4,4,5,4,5,5,1,5,5,5,test,5,4,5,5,2,4,5,2
10221,601,5,worth the purchase,works pretty well especially for it to be an amazon basics item,test,15,5,4,4,4,5,5,5,5,5,5,test,4,4,5,5,2,4,5,2
10227,602,2,too chunky for me,not something you want running into eyesight ok if you dont care,test,18,2,3,2,3,2,2,5,2,3,5,test,2,3,2,2,2,3,1,2
10235,602,4,good quality extension cord,needed a short cord to connect a light in the garage works,test,16,5,5,5,5,4,4,5,4,4,5,test,5,5,4,4,2,4,4,2
10251,603,2,it stopped work after one year,no longer charging after one year not recommended,test,14,1,1,1,1,2,2,5,2,3,5,test,1,1,1,1,2,1,1,2
10268,604,2,bombed after 2 months,used both of them and they worked great in the beginning i used them to charge my 1600 mah ecig however over time i noticed my ecigs loosing power a lot quicker than they should have this was with all of pen style ego batteries i have i thought how can all my ecigs be dying at the same time figured out it was the wall chargers that lost their ability to fully charge bought different ones and now everything charges fully i just hope those last longer,test,102,2,4,2,4,2,2,5,2,3,5,test,2,4,1,2,5,2,2,2
10269,604,2,amperage not as stated,wont correctly power a raspberry pi,test,12,1,2,2,2,2,2,5,2,3,5,test,2,2,1,2,2,2,2,2
10275,604,4,works fine,does what its supposed to do only thing is its bulky,test,13,4,3,4,4,4,4,5,3,4,5,test,4,3,4,4,2,4,4,2
10279,604,5,worth the purchase,works pretty well especially for it to be an amazon basics item,test,15,5,4,4,4,5,5,5,5,5,5,test,4,4,5,5,2,4,5,2
10298,605,5,worth the purchase,works pretty well especially for it to be an amazon basics item,test,15,5,4,4,4,5,5,5,5,5,5,test,4,4,5,5,2,4,5,2
10300,606,1,mine didnt work,i just wanted to connect my very expensive subwoofer with a top of the line amazon cable plugged it in and it didnt work plugged in my old 1995 cable i was using and subwoofer worked great not expensive enough to go through the trouble of making a return so i just threw it in a drawer not complaining just saying i realize i cant be lucky on every one of my many many amazon purchases which i take the time to write reviews for many of the products i purchase moving on,test,102,2,1,2,1,1,2,5,2,1,5,test,2,1,1,1,2,3,2,2
